,monthly_income,gig_economy_weekly_income,atm_check_deposits_weekly_income,direct_deposit_weekly_income,government_aid_weekly_income,frequency_heuristic_weekly_income,large_deposits_weekly_income,income_length,payrolls_per_month,income_sources,days_since_most_recent_payroll,days_until_next_payroll,bank_balance,overdraft_transactions,nsf_transactions,return_transactions,reverse_transactions,length_of_transaction_history,mortgage,auto_loan,student_loan,traditional_single_payment,installment_loan,predatory_installment_loan,title_loan,pay_advances,total_loan_payments,no_of_other_active_loans,traditional_single_payment_mean,traditional_single_payment_trend,loan_amount,loan_requested,state,status
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,61,-1,0.0,0,16,0,0,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1,0.0,0.0,500.0,500.0,"""WA""",0
816,3775.74,0.0,0.0,943.935,0.0,0.0,0.0,367,3.4615384615384617,1,3,3,4.79,12,2,2,0,371,0.0,0.0,0.0,43.79,0.0,0.0,0.0,0.0,43.79,3,2.272727272727273,0.01851851851853035,300.0,450.0,"""WA""",0
817,1239.09,0.0,0.0,309.7725000000001,0.0,0.0,0.0,167,2.0,1,13,0,-392.25,15,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,,0
818,361.16,0.0,37.5,52.79,0.0,0.0,0.0,0,0.0,0,2,22,9.71,0,0,0,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
819,1393.2099999999996,0.0,9.455,338.8475,0.0,0.0,0.0,138,4.95,3,12,1,0.0,0,0,0,0,149,0.0,0.0,52.46,0.0,19.83,0.0,0.0,174.01,246.3,4,0.0,0.0,500.0,500.0,"""UT""",0
820,1877.56,0.0,0.0,469.39,0.0,0.0,0.0,337,1.5,1,7,6,-2.41,0,0,0,0,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,250.0,250.0,"""WA""",0
821,3968.87,0.0,0.0,567.2175,0.0,425.0,0.0,177,3.4166666666666665,2,9,4,0.82,0,0,2,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,90.0,90.0,"""CA""",0
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-21.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,500.0,,0
823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""UT""",0
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,450.0,450.0,"""WA""",0
825,796.74,0.0,0.0,0.0,0.0,199.185,0.0,9,2.0,1,2,4,-147.64,0,1,0,1,24,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,2,1.0,0.0,500.0,500.0,"""ID""",0
826,250.19,0.0,62.5475,0.0,0.0,0.0,0.0,0,0.0,0,7,-1,4.79,0,0,0,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
827,2006.65,0.0,0.0,501.6625,0.0,0.0,0.0,131,1.8,1,7,6,-20.9,0,0,0,0,180,0.0,433.06,0.0,0.0,0.0,0.0,0.0,12.42,445.48,3,0.0,0.0,255.0,255.0,"""CA""",0
828,1117.71,0.0,0.0,279.4275,0.0,0.0,0.0,180,3.7142857142857135,1,6,0,195.61,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,250.0,250.0,"""CA""",0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
830,4504.93,0.0,75.0,776.49,0.0,274.7425,0.0,85,4.666666666666667,3,0,0,67.19,4,0,0,0,87,0.0,40.41,0.0,0.0,0.0,0.0,0.0,0.0,40.41,1,0.0,0.0,500.0,500.0,"""WA""",0
831,1640.0,0.0,35.0,0.0,0.0,375.0,0.0,167,2.833333333333333,2,14,15,-196.05,2,5,1,0,178,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2,2.333333333333333,-1.0000000000046971,500.0,500.0,"""ID""",0
832,1653.81,0.0,347.5,65.9525,0.0,0.0,0.0,169,4.566666666666666,2,1,12,1496.13,12,0,12,0,179,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,50.0,2,2.333333333333333,-0.4999999999923726,250.0,250.0,"""UT""",0
833,490.77,0.0,0.0,122.6925,0.0,0.0,0.0,63,1.6666666666666667,1,7,6,2.69,0,0,0,0,63,0.0,0.0,0.0,0.0,0.0,278.0,0.0,5.11,283.11,3,0.0,0.0,250.0,250.0,"""ID""",0
834,3517.2200000000007,0.0,0.0,879.3050000000002,0.0,0.0,0.0,179,2.333333333333333,1,11,2,-867.18,19,13,0,0,180,0.0,0.0,0.0,0.0,0.0,114.42,0.0,0.09,114.51,2,1.8,0.4418604651155101,500.0,500.0,"""UT""",0
835,2235.4300000000007,0.0,50.0,508.8575,0.0,0.0,0.0,180,3.5,2,9,1,4.91,7,0,0,0,180,0.0,0.0,0.0,1065.0,1369.15,87.0,0.0,0.0,3166.02,11,6.666666666666668,1.885714285718196,200.0,200.0,"""CA""",0
836,1924.0,0.0,0.0,481.0,0.0,0.0,0.0,39,3.0,1,11,2,0.83,0,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.8,3,0.0,0.0,200.0,200.0,"""CA""",0
837,1994.2,0.0,0.0,498.55,0.0,0.0,0.0,30,1.5,1,2,11,0.0,0,0,1,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
838,72.52,0.0,0.0,0.0,0.0,0.0,18.13,0,0.0,0,27,-1,0.0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-416.1,0,0,0,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""ID""",0
840,2510.12,0.0,125.0,2.53,0.0,0.0,500.0,72,5.0,4,5,-3,0.0,1,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,3,0.0,0.0,100.0,100.0,"""CA""",0
841,741.8,0.0,0.0,0.0,185.45,0.0,0.0,173,1.0,1,20,10,-1007.3,3,0,19,0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.293226395771698e-17,500.0,500.0,"""WA""",0
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,25.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
843,1241.15,80.4075,0.0,223.63,0.0,0.0,6.25,111,11.75,4,1,-1,0.0,0,11,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.6000000000009115,200.0,200.0,"""CA""",0
844,945.37,0.0,98.6475,137.695,0.0,0.0,0.0,176,3.523809523809524,2,8,5,-837.68,0,0,6,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
845,2915.0,0.0,168.0,560.75,0.0,0.0,0.0,344,1.5454545454545454,2,8,19,2085.37,0,0,0,0,346,0.0,200.0,0.0,0.0,0.0,144.15,0.0,0.0,344.15,2,1.0,-6.817075271998977e-17,200.0,200.0,"""WA""",0
846,2641.61,0.0,0.0,0.0,0.0,660.4025,0.0,169,1.8571428571428568,1,1,12,-68.82,3,15,0,0,180,0.0,0.0,53.84,0.0,0.0,0.0,0.0,0.0,53.84,1,2.833333333333333,0.4857142857138213,325.0,325.0,"""UT""",0
847,3809.21,0.0,49.275,803.0274999999998,0.0,100.0,0.0,193,9.357142857142858,3,0,3,5.55,1,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3,0.0,0.0,500.0,500.0,"""WA""",0
848,1249.88,0.0,0.0,312.47,0.0,0.0,0.0,42,1.5,1,12,2,0.28,0,0,1,0,114,0.0,0.0,0.0,200.0,0.0,0.0,0.0,75.0,275.0,2,6.0,0.0,200.0,200.0,"""ID""",0
849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-681.73,0,0,0,0,57,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,1,0.0,0.0,500.0,500.0,"""WA""",0
850,1651.45,0.0,0.0,0.0,0.0,412.8625,0.0,33,3.5,2,1,30,1193.38,17,4,11,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
851,2115.17,0.0,0.0,528.7925,0.0,0.0,0.0,164,3.0,1,10,3,139.55,14,0,2,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
852,600.0,0.0,0.0,150.0,0.0,0.0,0.0,29,1.5,1,1,12,196.43,0,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
853,1890.0,0.0,0.0,0.0,0.0,0.0,472.5,147,5.0,2,6,-1,12.19,0,1,2,0,363,0.0,0.0,0.0,343.75,0.0,0.0,0.0,0.0,343.75,2,1.5,1.0000000000006468,500.0,500.0,,0
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
855,1725.8,0.0,0.0,0.0,0.0,431.45,0.0,26,4.0,2,12,1,205.59,0,0,0,0,44,0.0,419.44,0.0,0.0,0.0,71.06,0.0,0.0,610.9,3,0.0,0.0,500.0,500.0,"""WA""",0
856,3224.02,0.0,194.0,399.755,0.0,0.0,212.25,176,9.866666666666667,6,11,5,0.0,1,2,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,-6.689891529647969e-17,400.0,400.0,"""UT""",0
857,2063.51,0.0,0.0,515.8775,0.0,0.0,0.0,174,2.0,1,7,6,-494.83,13,0,11,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,300.0,"""WA""",0
858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,118,-1,0.02,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0.0,0.0,250.0,250.0,"""UT""",0
859,3208.5,0.0,0.0,802.125,0.0,0.0,0.0,176,1.7142857142857142,1,7,9,1.54,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,300.0,"""WA""",0
860,641.0699999999998,0.0,0.0,0.0,0.0,160.26749999999996,0.0,16,2.0,1,7,-1,0.0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,0.0,0.0,500.0,500.0,"""WA""",0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,85,-1,-16.0,0,6,20,0,179,0.0,0.0,0.0,245.72,43.01,0.0,0.0,0.01,288.74,4,1.0,-9.167252428152009e-21,500.0,500.0,"""UT""",0
862,5514.07,0.0,0.0,1078.5175,0.0,0.0,300.0,119,3.2,2,1,1,624.45,0,0,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""ID""",0
863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.86,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""WA""",0
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-0.01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""UT""",0
865,1041.79,0.0,0.0,260.4475,0.0,0.0,0.0,15,1.0,1,1,-1,182.18,0,0,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999995,0.009999999999999995,1,0.0,0.0,500.0,500.0,"""WA""",0
866,4098.8600000000015,0.0,0.0,1024.715,0.0,0.0,0.0,90,1.5,1,13,0,0.0,1,0,0,0,91,0.0,209.84,0.0,0.0,0.0,0.0,0.0,0.01,209.85,2,0.0,0.0,500.0,500.0,"""WA""",0
867,489.67,0.0,0.0,122.4175,0.0,0.0,0.0,25,2.0,1,11,-1,1.06,0,0,0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,255.0,255.0,"""CA""",0
868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,17,-1,5.18,0,0,0,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
869,50.0,0.0,12.5,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,0.0,1,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,"""WA""",0
870,1690.41,0.0,0.0,422.6025,0.0,0.0,0.0,173,1.8571428571428568,1,2,15,-110.79,7,0,0,0,176,0.0,0.0,0.0,0.0,48.91,0.0,0.0,0.0,538.91,4,4.833333333333333,0.1428571428570543,500.0,500.0,"""UT""",0
871,2534.81,0.0,0.0,633.7025,0.0,0.0,0.0,284,1.9,1,11,4,78.54,6,0,0,0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.2,-0.3999999999986903,300.0,300.0,"""WA""",0
872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
873,1764.45,0.0,284.0,7.1125,0.0,0.0,150.0,49,3.5,3,4,-1,0.05,0,0,0,0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""WA""",0
874,360.8,0.0,0.0,90.2,0.0,0.0,0.0,0,2.666666666666667,2,0,-1,285.81,3,0,0,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,500.0,500.0,"""WA""",0
875,3270.67,0.0,0.0,0.0,0.0,817.6675,0.0,29,1.5,1,0,16,11.02,0,0,1,8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
876,928.26,0.0,0.0,0.0,0.0,177.1275,54.9375,74,3.666666666666667,2,10,1,-43.91,0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,15.01,2,0.0,0.0,500.0,500.0,,0
877,3566.41,0.0,505.5,386.1025,0.0,0.0,0.0,167,8.133333333333333,2,2,4,0.51,0,0,0,0,173,0.0,0.0,0.0,255.0,0.0,99.37,0.0,0.0,354.37,4,3.2,1.3000000000037453,255.0,255.0,"""CA""",0
878,3802.3,0.0,0.0,950.575,0.0,0.0,0.0,176,2.333333333333333,1,8,5,341.89,11,2,2,0,179,0.0,0.0,0.0,0.0,300.0,0.0,0.0,275.0,575.0,4,2.5,3.00000000000388,255.0,255.0,"""CA""",0
879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,100.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
880,4124.35,0.0,0.0,1031.0875,0.0,0.0,0.0,175,3.7142857142857135,1,7,6,-44.55,0,0,0,0,175,0.0,903.35,0.0,0.0,223.4,0.0,0.0,0.0,1227.52,6,0.0,0.0,300.0,300.0,"""WA""",0
881,1143.0,0.0,285.75,0.0,0.0,0.0,0.0,63,3.6666666666666665,2,0,-1,-49.44,1,0,0,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
882,3264.79,0.0,0.0,816.1975,0.0,0.0,0.0,137,4.0,1,4,2,-349.49,9,0,2,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
883,1718.4399999999994,394.35999999999984,35.25,0.0,0.0,0.0,0.0,181,18.966666666666672,4,1,-1,80.32,0,0,0,0,197,0.0,0.0,28.74,80.0,184.83,0.0,0.0,0.0,331.4,9,5.7142857142857135,0.4999999999997098,500.0,500.0,"""UT""",0
884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5,1,2,-1,29.32,1,6,2,0,180,0.0,0.0,0.0,0.0,42.94,0.0,0.0,0.0,42.94,3,0.0,0.0,255.0,255.0,"""CA""",0
885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,4.0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
886,971.98,0.0,30.0,0.0,0.0,67.4775,145.51749999999996,173,3.333333333333333,3,2,8,44.13,0,0,0,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,200.0,200.0,"""CA""",0
887,2261.27,0.0,75.0,0.0,0.0,490.3175,0.0,179,4.5285714285714285,3,0,2,98.77,0,2,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,100.0,100.0,"""CA""",0
888,1200.0,0.0,0.0,0.0,0.0,300.0,0.0,61,3.333333333333333,2,3,5,13.18,0,0,0,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
889,1561.9499999999996,0.0,96.7125,293.775,0.0,0.0,0.0,8,3.0,2,5,-1,0.0,0,0,0,0,14,0.0,0.0,0.0,0.0,228.1,0.0,0.0,0.0,228.1,1,0.0,0.0,255.0,255.0,"""CA""",0
890,1652.0800000000004,0.0,0.0,0.0,0.0,188.3675,224.65250000000003,49,3.666666666666667,2,3,-1,139.39,0,0,0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""WA""",0
891,1566.17,0.0,391.5425,0.0,0.0,0.0,0.0,172,5.166666666666666,3,4,9,646.32,0,0,0,24,179,0.0,0.0,0.0,235.2,500.0,0.0,0.0,100.0,835.2,3,1.5,1.0000000000050258,200.0,200.0,"""CA""",0
892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,"""WA""",0
893,610.0,0.0,90.0,0.0,0.0,0.0,62.5,42,9.571428571428571,3,2,-3,-499.23,35,0,5,0,180,0.0,642.51,0.0,658.98,0.0,750.0,0.0,200.0,2715.91,7,2.333333333333333,1.00000000000125,500.0,500.0,"""ID""",0
894,3045.46,0.0,0.0,0.0,0.0,761.365,0.0,15,2.0,1,1,12,0.0,0,0,0,0,88,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,153.0,2,1.3333333333333333,-3.1885885111619815e-13,500.0,500.0,"""UT""",0
895,1543.67,0.0,66.005,319.9125,0.0,0.0,0.0,359,6.092307692307693,2,2,4,4.69,1,0,0,1,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
896,394.98,0.0,98.745,0.0,0.0,0.0,0.0,89,3.5,2,5,-1,57.52,0,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.01,74.01,2,0.0,0.0,50.0,50.0,"""WA""",0
897,101.0,0.0,4.0,0.0,0.0,0.0,21.25,0,0.0,0,5,-1,-486.21,1,0,0,0,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
899,585.2,0.0,0.0,0.0,0.0,146.3,0.0,30,1.0,1,2,25,33.65,0,0,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
900,1020.87,0.0,0.0,0.0,0.0,255.2175,0.0,41,2.5,2,4,9,2.55,22,0,0,0,59,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,536.36,2,0.0,0.0,500.0,500.0,"""UT""",0
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
902,3168.45,0.0,20.0,772.1125,0.0,0.0,0.0,280,7.883333333333333,3,6,0,492.78,2,6,0,0,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,-1.0000000000009297,500.0,500.0,"""WA""",0
903,2458.92,0.0,0.0,545.98,0.0,68.75,0.0,101,8.5,2,3,3,-65.98,0,4,0,1,180,0.0,0.0,0.0,55.86,0.0,0.0,0.0,0.0,98.98,5,1.75,0.3571428571414434,300.0,300.0,"""WA""",0
904,2922.67,0.0,238.25,492.4175,0.0,0.0,0.0,170,3.8571428571428568,2,2,11,29.95,29,0,2,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""UT""",0
905,2502.890000000001,0.0,199.7825,425.94000000000005,0.0,0.0,0.0,326,4.696969696969697,2,0,13,205.49,3,0,0,0,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,400.0,400.0,"""WA""",0
906,1925.44,0.0,0.0,0.0,0.0,481.36,0.0,119,2.2,1,10,4,-15.38,0,0,0,0,121,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,1,1.0,0.0,350.0,350.0,"""WA""",0
907,4774.33,0.0,0.0,0.0,0.0,1193.5825,0.0,20,1.0,1,6,7,-1530.16,0,1,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
908,4019.21,0.0,1004.8025,0.0,0.0,0.0,0.0,281,7.5,3,0,-1,216.88,0,0,0,0,286,1421.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.89,1,0.0,0.0,500.0,500.0,"""WA""",0
909,10900.0,0.0,1880.0,0.0,0.0,0.0,845.0,106,9.416666666666666,3,1,5,0.94,0,1,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.85,2,0.0,0.0,100.0,255.0,"""CA""",0
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,45,-1,0.68,0,0,0,0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
911,1118.83,0.0,0.0,131.4975,0.0,0.0,148.20999999999995,177,5.3809523809523805,2,2,4,2.39,0,0,0,0,180,0.0,0.0,0.0,255.0,269.23,0.0,0.0,0.0,524.23,2,3.25,0.4999999999997698,255.0,255.0,"""CA""",0
912,2348.0,0.0,330.0,257.0,0.0,0.0,0.0,105,2.8,2,4,-1,-934.65,5,5,19,0,179,0.0,0.0,0.0,0.0,234.81,800.0,0.0,0.0,1189.32,9,0.0,0.0,500.0,500.0,"""WA""",0
913,3660.0,0.0,915.0,0.0,0.0,0.0,0.0,157,1.1666666666666667,1,21,-1,-934.65,19,2,3,0,231,0.0,0.0,0.0,0.0,435.37,127.0,0.0,0.0,677.38,8,0.0,0.0,100.0,100.0,"""WA""",0
914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,5.0,0,0,0,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,255.0,255.0,"""CA""",0
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,1,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
917,2593.01,0.0,648.2524999999998,0.0,0.0,0.0,0.0,147,3.0,3,0,0,296.33,0,0,0,0,147,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1,0.0,0.0,200.0,200.0,"""WA""",0
918,3742.56,0.0,0.0,935.64,0.0,0.0,0.0,254,3.888888888888889,2,12,1,-56.85,0,0,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,1,0.0,0.0,500.0,500.0,"""WA""",0
919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-1.96,0,0,0,0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
920,10140.38,0.0,0.0,823.7275000000002,0.0,0.0,1711.3675,50,6.5,2,1,5,-538.17,17,0,1,0,52,0.0,0.0,0.0,0.0,113.56,0.0,0.0,0.0,113.56,2,0.0,0.0,500.0,500.0,"""WA""",0
921,1937.99,0.0,0.0,484.4975,0.0,0.0,0.0,169,6.166666666666666,3,1,12,0.1,1,11,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
922,1578.03,0.0,0.0,394.5075,0.0,0.0,0.0,116,1.6,1,7,7,0.0,0,0,0,0,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""UT""",0
923,957.9,0.0,0.0,239.475,0.0,0.0,0.0,96,2.25,2,2,11,300.95,0,0,0,0,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,500.0,500.0,,0
924,2084.95,0.0,175.0,346.2375,0.0,0.0,0.0,16,3.5,3,2,-1,468.65,0,0,0,0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1,0.0,0.0,250.0,250.0,"""WA""",0
